ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_wavelength,Number_Object_Number,Worm_Length
67,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,16,273.8269470549792
67,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,17,301.03562781604035
67,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,18,285.26449756601033
67,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,19,286.9949493661171
67,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,20,200.96182183834554
67,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,21,220.14465651886516
67,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,22,286.31222842921795
67,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,23,259.40916292849
67,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,24,193.46803743153555
67,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,25,273.14749224325743
67,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,26,244.4698197218941
67,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,27,262.34061601175875
67,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,28,268.26019061546583
67,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,29,268.4751801064727
67,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,30,238.36069567885403
67,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,31,249.13613287942906
67,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,32,254.66399692442909
67,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,33,223.46960621625067
67,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,F07,nan,34,244.8622688853762
68,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,1,260.43860018001294
68,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,2,246.9066376115484
68,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,3,261.13708498984795
68,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,4,278.036884365398
68,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,5,269.9317590689122
68,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,6,249.428927766327
68,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,7,301.7965576930374
68,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,8,271.05539265387785
68,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,9,256.2307533639431
68,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,10,278.42135623730985
68,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,11,287.48968588334594
68,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,12,259.6665216945282
68,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,13,273.3995880733671
68,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,14,261.1787155501904
68,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,15,264.0234345072206
68,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,16,258.0360793433031
68,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,17,267.88332448531514
68,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,18,262.73198627934295
68,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,19,246.06630725976962
68,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,20,276.53925711686145
68,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,21,262.9292381737778
68,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,22,262.9336411361803
68,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,23,339.7861504396277
68,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,24,282.839668323147
68,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,25,284.3190651185112
68,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,26,254.49242404917567
68,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,27,249.20720069129413
68,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,28,254.46120074224206
68,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,29,265.0079750732232
68,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,30,253.44198342526565
68,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,31,288.3215860136452
68,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,32,236.7705973220326
68,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,33,228.79393923934015
68,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,F08,nan,34,222.80927896120477
69,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,1,188.09450231908588
69,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,2,258.2497833620562
69,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,3,262.53310249909896
69,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,4,254.372888987674
69,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,5,264.9455300060621
69,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,6,271.70467537435286
69,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,7,274.5050058542797
69,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,8,297.2587050656701
69,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,9,267.9229294438326
69,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,10,256.3175197819323
69,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,11,248.9577233148816
69,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,12,271.70972600823586
69,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,13,250.49315888889922
69,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,14,262.994949366117
69,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,15,253.70972600823592
69,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,16,253.69343417595223
69,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,17,262.5919770021447
69,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,18,249.4515283285564
69,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,19,256.97770542341425
69,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,20,257.43354954612994
69,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,21,258.2914139223989
69,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,22,244.51807146330424
69,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,23,263.0528717587434
69,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,24,282.114364715486
69,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,25,224.5634918610408
69,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,26,243.391918985787
69,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,27,269.0234345072205
69,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,28,266.84954761720854
69,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,29,245.79298712892117
69,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,30,248.26307304883653
69,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,31,255.30865786510157
69,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,32,247.52543186481398
69,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,33,267.2307533639426
69,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,34,209.1672570810943
69,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,35,275.5096679918784
69,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,F09,nan,36,211.26512308392057
70,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,1,271.92388155425147
70,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,2,245.07389856760796
70,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,3,261.75482957413175
70,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,4,253.1504527063339
70,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,5,245.31401448462816
70,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,6,242.63277361749599
70,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,7,207.81558769115045
70,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,8,254.46298679765263
70,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,9,282.7594513539347
70,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,10,277.73506473629504
70,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,11,288.4877973007232
70,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,12,245.16147160748753
70,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,13,276.54624791833805
70,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,14,253.70384142936138
70,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,15,291.0660171779825
70,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,16,259.24978336205595
70,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,17,282.7749092412272
70,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,18,271.21067369684755
70,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,19,268.7228714274748
70,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,20,256.9881126768236
70,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,21,274.5807358037439
70,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,22,284.81023107162406
70,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,23,268.60512242138356
70,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,24,264.7160347381815
70,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,25,264.8061325481605
70,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,26,237.4924240491755
70,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,27,246.1909088590106
70,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,28,278.0071426749371
70,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,29,247.05739443327857
70,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,30,244.19090885901048
70,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,31,270.3208511739215
70,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,32,265.312228429218
70,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,33,261.8183258569802
70,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,34,286.12489168102815
70,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,35,260.6069069300893
70,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,36,296.8807080894243
70,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,37,272.74451987928546
70,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,38,263.71782079359184
70,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,39,259.67619023324926
70,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,40,221.693434175952
70,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,41,262.7548295741321
70,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,42,236.31622939411898
70,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,43,225.02839674969817
70,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,44,215.87509947535705
70,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,F10,nan,45,203.03657992645938
71,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,1,195.85281374238602
71,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,2,267.6544220693065
71,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,3,254.77121896497837
71,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,4,204.78710255004677
71,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,5,272.13708498984784
71,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,6,245.963607893756
71,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,7,285.50966799187836
71,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,8,239.0269075127739
71,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,9,239.98811267682368
71,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,10,274.8051804377413
71,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,11,264.26197667087627
71,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,12,264.2592385050462
71,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,13,294.17945038991434
71,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,14,249.39096687536792
71,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,15,266.2072006912945
71,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,16,282.3728889876737
71,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,17,270.20720069129413
71,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,18,267.80613254816046
71,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,19,260.76628649652315
71,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,20,269.19857794659043
71,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,21,257.06853807311654
71,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,22,237.15684982768528
71,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,23,268.23075336394305
71,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,24,269.73411262587547
71,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,25,248.35974356843454
71,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,26,277.8980148668448
71,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,27,250.11805499173448
71,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,28,262.631821507077
71,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,29,246.80613254816043
71,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,F11,nan,30,243.08135689984698
72,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,1,263.2375900532362
72,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,2,179.69343417595186
72,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,3,264.786150439628
72,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,4,266.13708498984795
72,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,5,248.61552967479327
72,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,6,242.61552967479332
72,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,7,248.21172336582927
72,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,8,258.53131644368875
72,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,9,253.15284886278383
72,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,10,234.80434649274991
72,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,11,265.7871025500472
72,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,12,249.43354954612988
72,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,13,251.32399758696664
72,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,14,218.1492782986678
72,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,15,271.8033943823306
72,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,16,276.5512985522209
72,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,17,266.04193654598606
72,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,18,272.51407250098566
72,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,19,228.3244217380378
72,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,20,262.02795718175577
72,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,21,256.90663761154883
72,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,22,271.6335084572198
72,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,23,257.8518616319671
72,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,24,299.9749672575846
72,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,25,260.8287331103898
72,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,26,244.52186130069842
72,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,27,267.6734520674198
72,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,28,218.06889961135306
72,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,29,264.1665222413707
72,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,30,258.5000931367554
72,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,31,281.60333636597335
72,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,32,270.5391052434012
72,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,33,250.27743455816852
72,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,34,260.5340546095182
72,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,35,294.4376480695937
72,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,36,270.41402095762965
72,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,37,256.3700532632817
72,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,38,236.85638430650192
72,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,39,258.7028893189426
72,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,40,269.360695678854
72,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,41,250.33125842733085
72,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,42,277.90485155613817
72,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,43,258.2088876414373
72,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,44,248.86500705120602
72,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,45,250.30770575468247
72,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,46,260.14927829866787
72,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,47,236.4827516354898
72,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,48,325.4247095307304
72,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,49,247.30182117580856
72,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,50,269.68659748665846
72,51,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,51,206.2792206135786
72,52,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,52,263.82337649086315
72,53,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,53,212.24799730664563
73,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,263.94826817189113
73,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,2,268.5701112796392
73,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,3,265.5685424949241
73,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,4,283.1248916810281
73,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,5,265.7056274847721
73,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,6,268.64675298172625
73,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,7,277.30770575468256
73,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,8,262.53310249909896
73,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,9,263.9759193680036
73,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,10,263.6812408671321
73,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,11,263.151799193802
73,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,12,275.0671292163066
73,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,13,276.59197700214486
73,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,14,275.8822509939087
73,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,15,275.3018211758082
73,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,16,247.09450231908602
73,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,17,271.54624791833817
73,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,18,259.51502461140456
73,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,19,268.06601717798264
73,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,20,261.46298679765295
73,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,21,269.4386001800129
73,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,22,271.1074304676301
73,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,23,265.4107317132051
73,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,24,264.42906873978427
73,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,25,258.2497833620561
73,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,26,274.09545442950537
73,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,27,305.58609242327066
73,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,28,278.9881126768237
73,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,29,262.2185600551228
73,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,30,246.89444430272897
73,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,31,269.39013293037675
73,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,32,260.7964601344747
73,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,33,277.9606214086162
73,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,34,253.3502884254446
73,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,35,263.1474922432574
74,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,264.6622108690189
74,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,2,264.47591494619644
74,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,3,260.3606956788539
74,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,4,263.23759005323643
74,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,5,271.63455967290633
74,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,6,264.6101730552667
74,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,7,299.0979753246394
74,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,8,278.4906379937651
74,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,9,277.8838197786236
74,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,10,269.2964645562818
74,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,11,249.13203435596483
74,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,12,276.07642443139184
74,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,13,263.8477631085028
74,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,14,268.51912313486855
74,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,15,259.45436405294856
74,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,16,256.81023107162423
74,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,17,254.83090766208417
74,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,18,267.34496153235455
74,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,19,288.02974323716603
74,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,20,249.46298679765255
74,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,21,281.4317634907195
74,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,22,278.20897475132193
74,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,23,266.5028313025851
74,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,24,236.72414339370374
74,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,25,260.32168357220803
74,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,26,282.3665802577285
74,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,27,225.757665298524
74,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,28,260.09545442950537
74,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,29,277.05918048868926
74,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,30,255.46298679765266
75,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,263.93428880766095
75,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,2,286.7454719897044
75,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,3,246.5642267007648
75,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,4,270.25388188552006
75,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,5,266.89801486684496
75,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,6,266.67156845344635
75,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,7,268.632773617496
75,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,8,267.79298712892114
75,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,9,275.2031021678306
75,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,10,273.9238815542515
75,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,11,264.66399692442934
75,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,12,251.6396103067895
75,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,13,281.0365799264598
